"GEO_ID","NAME","NAICS","NAICS_LABEL","EAGE","EAGE_LABEL","YEAR","FIRM","ESTAB","EMP","DENOM","ESTABS_ENTRY","ESTABS_ENTRY_RATE","ESTABS_EXIT","ESTABS_EXIT_RATE","JOB_CREATION","JOB_CREATION_BIRTHS","JOB_CREATION_CONTINUERS","JOB_CREATION_RATE_BIRTHS","JOB_CREATION_RATE","JOB_DESTRUCTION","JOB_DESTRUCTION_DEATHS","JOB_DESTRUCTION_CONTINUERS","JOB_DESTRUCTION_RATE_DEATHS","JOB_DESTRUCTION_RATE","NET_JOB_CREATION","NET_JOB_CREATION_RATE","REALLOCATION_RATE","FIRMDEATH_FIRMS","FIRMDEATH_ESTABS","FIRMDEATH_EMP"
"0100000US","United States","31-33","Manufacturing","050","4 years","2007","9770","10312","242315","251361","265","2.453","1250","11.569","30291","2156","28135","0.858","12.051","48710","21685","27025","8.627","19.379","-18419","-7.328","24.102","935","936","10623"
"0100000US","United States","31-33","Manufacturing","060","5 years","2007","10116","10779","328554","332265","238","2.127","1056","9.439","37027","1368","35659","0.412","11.144","44844","13861","30983","4.172","13.496","-7817","-2.353","22.288","760","763","7129"
"0100000US","United States","31-33","Manufacturing","070","6-10 years","2007","42577","46962","1531948","1549802","983","2.025","4140","8.529","149092","11630","137462","0.750","9.620","185507","56893","128614","3.671","11.970","-36415","-2.350","19.240","2937","2952","25375"
"0100000US","United States","31-33","Manufacturing","080","11-15 years","2007","37709","40365","1442973","1469039","650","1.566","2911","7.015","118701","5286","113415","0.360","8.080","171479","48023","123456","3.269","11.673","-52778","-3.593","16.160","2048","2060","20898"
"0100000US","United States","31-33","Manufacturing","090","16-20 years","2007","33192","36300","1535365","1565898","431","1.157","2323","6.237","111000","4466","106534","0.285","7.089","171769","48118","123651","3.073","10.969","-60769","-3.881","14.177","1592","1599","18270"
"0100000US","United States","31-33","Manufacturing","100","21-25 years","2007","26456","28672","1396952","1422878","298","1.015","1698","5.781","94958","3705","91253","0.260","6.674","147655","41335","106320","2.905","10.377","-52697","-3.704","13.347","1162","1167","13177"
"0100000US","United States","31-33","Manufacturing","110","26+ years","2007","20883","22585","1186373","1207457","226","0.977","1303","5.635","75658","3456","72202","0.286","6.266","118188","28885","89303","2.392","9.788","-42530","-3.522","12.532","900","903","10638"
"0100000US","United States","31-33","Manufacturing","150","Left Censored","2007","50472","58805","4620033","4736614","383","0.637","2996","4.984","241056","7989","233067","0.169","5.089","476210","121924","354286","2.574","10.054","-235154","-4.965","10.178","1961","1973","31672"
"0100000US","United States","31-33","Manufacturing","001","Total","2008","260613","304221","12920822","13079181","19123","6.228","24799","8.076","1143621","262179","881442","2.005","8.744","1459689","434227","1025462","3.320","11.160","-316068","-2.417","17.488","18236","18409","192701"
"0100000US","United States","31-33","Manufacturing","010","0 years","2008","15032","15974","228276","114138","15974","200.000","0","0.000","228276","228276","0","200.000","200.000","0","0","0","0.000","0.000","228276","200.000","0.000","0","0","0"
"0100000US","United States","31-33","Manufacturing","020","1 year","2008","13300","13950","225102","236073","0","0.000","3557","22.615","46955","0","46955","0.000","19.890","68851","43274","25577","18.331","29.165","-21896","-9.275","39.780","2835","2835","29993"
"0100000US","United States","31-33","Manufacturing","030","2 years","2008","13537","14503","272236","276921","231","1.485","2345","15.071","41613","1316","40297","0.475","15.027","50976","22236","28740","8.030","18.408","-9363","-3.381","30.054","1771","1773","12851"
"0100000US","United States","31-33","Manufacturing","040","3 years","2008","10676","11296","239914","243909","181","1.511","1547","12.914","30423","691","29732","0.283","12.473","38405","13657","24748","5.599","15.746","-7982","-3.273","24.946","1202","1204","8593"
"0100000US","United States","31-33","Manufacturing","050","4 years","2008","9593","10136","245180","249734","201","1.878","1330","12.429","29425","1056","28369","0.423","11.783","38471","16141","22330","6.463","15.405","-9046","-3.622","23.565","1041","1042","9789"
"0100000US","United States","31-33","Manufacturing","060","5 years","2008","8664","9121","227434","232627","139","1.450","1074","11.201","23302","1001","22301","0.430","10.017","33648","14273","19375","6.136","14.464","-10346","-4.447","20.034","819","819","7318"
"0100000US","United States","31-33","Manufacturing","070","6-10 years","2008","39777","44016","1447782","1485074","729","1.594","4142","9.059","123141","6943","116198","0.468","8.292","198221","66166","132055","4.455","13.348","-75080","-5.056","16.584","2927","2945","28356"
"0100000US","United States","31-33","Manufacturing","080","11-15 years","2008","36794","39478","1378159","1408430","532","1.306","3026","7.430","108462","3941","104521","0.280","7.701","168766","44103","124663","3.131","11.983","-60304","-4.282","15.402","2239","2248","19682"
"0100000US","United States","31-33","Manufacturing","090","16-20 years","2008","31823","34577","1466204","1498360","356","1.004","2153","6.069","100183","3847","96336","0.257","6.686","164544","45207","119337","3.017","10.982","-64361","-4.295","13.372","1505","1515","15109"
"0100000US","United States","31-33","Manufacturing","100","21-25 years","2008","26920","29260","1388654","1419996","250","0.835","1627","5.433","89752","3944","85808","0.278","6.321","151548","38026","113522","2.678","10.672","-61796","-4.352","12.641","1174","1186","14377"
"0100000US","United States","31-33","Manufacturing","110","26+ years","2008","23675","25766","1371314","1393879","218","0.827","1383","5.249","89052","3772","85280","0.271","6.389","134859","33588","101271","2.410","9.675","-45807","-3.286","12.778","1007","1009","14498"
"0100000US","United States","31-33","Manufacturing","150","Left Censored","2008","48183","56144","4430567","4520043","312","0.545","2615","4.564","233563","7392","226171","0.164","5.167","411234","97556","313678","2.158","9.098","-177671","-3.931","10.335","1809","1833","32135"
"0100000US","United States","31-33","Manufacturing","001","Total","2009","250392","292784","11559307","12239036","16499","5.525","28185","9.438","801899","231452","570447","1.891","6.552","2165507","454968","1710539","3.717","17.693","-1363608","-11.141","13.104","19857","20052","196507"
"0100000US","United States","31-33","Manufacturing","010","0 years","2009","12354","13197","192082","96041","13197","200.000","0","0.000","192082","192082","0","200.000","200.000","0","0","0","0.000","0.000","192082","200.000","0.000","0","0","0"
"0100000US","United States","31-33","Manufacturing","020","1 year","2009","11701","12363","192299","211237","0","0.000","3628","25.591","34650","0","34650","0.000","16.403","72313","37474","34839","17.740","34.233","-37663","-17.830","32.807","2728","2732","23003"
"0100000US","United States","31-33","Manufacturing","030","2 years","2009","11012","11584","189510","207952","299","2.350","2574","20.233","24029","2227","21802","1.071","11.555","61185","25132","36053","12.086","29.423","-37156","-17.868","23.110","1967","1968","14764"
"0100000US","United States","31-33","Manufacturing","040","3 years","2009","11739","12576","231844","254215","266","1.964","2199","16.238","22528","1138","21390","0.448","8.862","67360","21014","46346","8.266","26.497","-44832","-17.635","17.724","1597","1608","13074"
"0100000US","United States","31-33","Manufacturing","050","4 years","2009","9476","10007","205308","222957","211","1.974","1575","14.735","18376","1710","16666","0.767","8.242","53554","17315","36239","7.766","24.020","-35178","-15.778","16.484","1137","1141","9546"
"0100000US","United States","31-33","Manufacturing","060","5 years","2009","8631","9113","209957","226915","177","1.834","1257","13.022","17636","809","16827","0.357","7.772","51752","13024","38728","5.740","22.807","-34116","-15.035","15.544","929","930","7769"
"0100000US","United States","31-33","Manufacturing","070","6-10 years","2009","36732","40482","1202100","1287736","710","1.675","4513","10.648","79134","6945","72189","0.539","6.145","250962","59979","190983","4.658","19.489","-171828","-13.343","12.290","3124","3141","27690"
"0100000US","United States","31-33","Manufacturing","080","11-15 years","2009","35709","38534","1275319","1355117","527","1.318","3451","8.628","88683","4917","83766","0.363","6.544","250518","51122","199396","3.773","18.487","-161835","-11.943","13.089","2394","2400","21918"
"0100000US","United States","31-33","Manufacturing","090","16-20 years","2009","30134","32424","1192394","1279155","344","1.027","2497","7.454","58476","5973","52503","0.467","4.571","232349","46352","185997","3.624","18.164","-173873","-13.593","9.143","1719","1725","19135"
"0100000US","United States","31-33","Manufacturing","100","21-25 years","2009","27488","30104","1328489","1425027","258","0.833","1987","6.416","57980","3864","54116","0.271","4.069","251329","44864","206465","3.148","17.637","-193349","-13.568","8.137","1347","1352","15906"
"0100000US","United States","31-33","Manufacturing","110","26+ years","2009","26358","28726","1395874","1487171","223","0.756","1749","5.931","56730","3587","53143","0.241","3.815","239877","42633","197244","2.867","16.130","-183147","-12.315","7.629","1171","1174","15411"
"0100000US","United States","31-33","Manufacturing","150","Left Censored","2009","46089","53674","3944131","4185515","287","0.523","2755","5.017","151210","8200","143010","0.196","3.613","634391","96059","538332","2.295","15.157","-483181","-11.544","7.225","1871","1881","28291"
"0100000US","United States","31-33","Manufacturing","001","Total","2010","241529","282700","10829797","11181399","16326","5.674","26369","9.165","827394","198955","628439","1.779","7.400","1529724","384721","1145003","3.441","13.681","-702330","-6.281","14.799","18105","18241","152049"
"0100000US","United States","31-33","Manufacturing","010","0 years","2010","11285","12027","166685","83343","12027","200.000","0","0.000","166685","166685","0","200.000","200.000","0","0","0","0.000","0.000","166685","200.000","0.000","0","0","0"
"0100000US","United States","31-33","Manufacturing","020","1 year","2010","9712","10417","175235","183884","0","0.000","2753","23.343","30512","0","30512","0.000","16.593","47161","23356","23805","12.702","25.647","-16649","-9.054","33.186","2006","2006","15290"
"0100000US","United States","31-33","Manufacturing","030","2 years","2010","9989","10557","175977","183832","323","2.817","2141","18.673","22826","1333","21493","0.725","12.417","38376","15905","22471","8.652","20.876","-15550","-8.459","24.834","1566","1568","10137"
"0100000US","United States","31-33","Manufacturing","040","3 years","2010","9628","10136","170600","179785","390","3.588","1855","17.068","19558","1926","17632","1.071","10.879","37918","15553","22365","8.651","21.091","-18360","-10.212","21.757","1342","1344","8532"
"0100000US","United States","31-33","Manufacturing","050","4 years","2010","10417","11164","208862","220537","342","2.879","1774","14.933","24500","1518","22982","0.688","11.109","47945","17434","30511","7.905","21.740","-23445","-10.631","22.219","1239","1241","8912"
"0100000US","United States","31-33","Manufacturing","060","5 years","2010","8553","9040","184875","194457","239","2.502","1267","13.261","17630","1104","16526","0.568","9.066","36726","11764","24962","6.050","18.886","-19096","-9.820","18.133","902","905","6922"
"0100000US","United States","31-33","Manufacturing","070","6-10 years","2010","35279","38690","1067192","1115738","873","2.163","4219","10.453","83722","5982","77740","0.536","7.504","180978","51778","129200","4.641","16.220","-97256","-8.717","15.007","2890","2896","23572"
"0100000US","United States","31-33","Manufacturing","080","11-15 years","2010","33634","36529","1149702","1194105","700","1.850","3312","8.754","85117","3928","81189","0.329","7.128","173828","46653","127175","3.907","14.557","-88711","-7.429","14.256","2215","2222","17236"
"0100000US","United States","31-33","Manufacturing","090","16-20 years","2010","28660","30715","1088330","1141935","467","1.474","2412","7.612","64176","3050","61126","0.267","5.620","170534","38379","132155","3.361","14.934","-106358","-9.314","11.240","1624","1633","13329"
"0100000US","United States","31-33","Manufacturing","100","21-25 years","2010","27798","30440","1294586","1341780","342","1.093","2032","6.495","72029","3734","68295","0.278","5.368","166703","35696","131007","2.660","12.424","-94674","-7.056","10.736","1335","1341","11843"
"0100000US","United States","31-33","Manufacturing","110","26+ years","2010","28927","31701","1477830","1538979","314","0.965","1961","6.029","75072","2953","72119","0.192","4.878","198026","42283","155743","2.747","12.867","-122954","-7.989","9.756","1342","1342","13460"
"0100000US","United States","31-33","Manufacturing","150","Left Censored","2010","44089","51284","3669923","3803027","309","0.589","2643","5.039","164979","6742","158237","0.177","4.338","431501","85920","345581","2.259","11.346","-266522","-7.008","8.676","1733","1743","22816"
"0100000US","United States","31-33","Manufacturing","001","Total","2011","238562","279265","10926328","10857169","17950","6.385","21706","7.721","1064014","194516","869498","1.792","9.800","925748","271019","654729","2.496","8.527","138266","1.273","17.053","15406","15571","125650"
"0100000US","United States","31-33","Manufacturing","010","0 years","2011","12369","12895","153572","76786","12895","200.000","0","0.000","153572","153572","0","200.000","200.000","0","0","0","0.000","0.000","153572","200.000","0.000","0","0","0"
"0100000US","United States","31-33","Manufacturing","020","1 year","2011","9120","9755","158919","162451","0","0.000","2314","21.206","32708","0","32708","0.000","20.134","39803","22314","17489","13.736","24.502","-7095","-4.367","40.268","1723","1723","15951"
"0100000US","United States","31-33","Manufacturing","030","2 years","2011","8750","9382","175574","175658","338","3.402","1443","14.525","27453","1424","26029","0.811","15.629","27424","13473","13951","7.670","15.612","29","0.017","31.224","1058","1062","8309"
"0100000US","United States","31-33","Manufacturing","040","3 years","2011","9166","9677","170008","172964","409","4.030","1354","13.341","24133","1709","22424","0.988","13.953","29963","10255","19708","5.929","17.323","-5830","-3.371","27.905","1005","1007","5893"
"0100000US","United States","31-33","Manufacturing","050","4 years","2011","8819","9284","173797","173039","371","3.812","1269","13.038","25073","1439","23634","0.832","14.490","23534","8458","15076","4.888","13.600","1539","0.889","27.201","958","958","5672"
"0100000US","United States","31-33","Manufacturing","060","5 years","2011","9675","10360","211493","210830","355","3.292","1201","11.138","27873","1638","26235","0.777","13.221","26487","12056","14431","5.718","12.563","1386","0.657","25.126","872","876","6336"
"0100000US","United States","31-33","Manufacturing","070","6-10 years","2011","34782","37970","1033885","1028148","1002","2.551","3619","9.214","113476","7112","106364","0.692","11.037","102423","34633","67790","3.368","9.962","11053","1.075","19.924","2593","2612","19435"
"0100000US","United States","31-33","Manufacturing","080","11-15 years","2011","31942","34981","1164429","1162514","806","2.246","2618","7.295","108954","5583","103371","0.480","9.372","105618","29778","75840","2.562","9.085","3336","0.287","18.171","1811","1816","12218"
"0100000US","United States","31-33","Manufacturing","090","16-20 years","2011","28174","30168","1094721","1092045","545","1.764","1995","6.458","94826","6321","88505","0.579","8.683","89354","21962","67392","2.011","8.182","5472","0.501","16.365","1413","1419","11505"
"0100000US","United States","31-33","Manufacturing","100","21-25 years","2011","26685","29247","1263958","1266940","406","1.357","1729","5.781","96610","2616","93994","0.206","7.625","102274","27406","74868","2.163","8.073","-5664","-0.447","15.251","1190","1200","9858"
"0100000US","United States","31-33","Manufacturing","110","26+ years","2011","32885","36145","1708280","1708190","433","1.174","1939","5.255","128819","4778","124041","0.280","7.541","129312","31897","97415","1.867","7.570","-493","-0.029","15.083","1328","1333","12865"
"0100000US","United States","31-33","Manufacturing","150","Left Censored","2011","42472","49401","3617692","3627607","390","0.775","2225","4.422","230470","8324","222146","0.229","6.353","249334","58787","190547","1.621","6.873","-18864","-0.520","12.706","1547","1565","17608"
"0100000US","United States","31-33","Manufacturing","001","Total","2012","239601","280127","11159235","11063882","18168","6.473","19303","6.877","1086426","188172","898254","1.701","9.820","894905","260242","634663","2.352","8.089","191521","1.731","16.177","13435","13576","128847"
"0100000US","United States","31-33","Manufacturing","010","0 years","2012","13071","13466","152929","76465","13466","200.000","0","0.000","152929","152929","0","200.000","200.000","0","0","0","0.000","0.000","152929","200.000","0.000","0","0","0"
"0100000US","United States","31-33","Manufacturing","020","1 year","2012","10184","10664","158294","156497","0","0.000","2210","18.778","38936","0","38936","0.000","24.880","35184","21737","13447","13.890","22.482","3752","2.397","44.965","1603","1604","14754"
"0100000US","United States","31-33","Manufacturing","030","2 years","2012","8173","8747","162447","161356","279","3.018","1273","13.771","30851","1034","29817","0.641","19.120","28310","15556","12754","9.641","17.545","2541","1.575","35.090","953","956","10994"
"0100000US","United States","31-33","Manufacturing","040","3 years","2012","8036","8626","175850","175584","294","3.267","1038","11.536","25825","1095","24730","0.624","14.708","25432","13356","12076","7.607","14.484","393","0.224","28.969","783","784","9048"
"0100000US","United States","31-33","Manufacturing","050","4 years","2012","8554","9027","177521","173815","326","3.491","950","10.172","27845","1434","26411","0.825","16.020","20397","8676","11721","4.992","11.735","7448","4.285","23.470","704","705","5131"
"0100000US","United States","31-33","Manufacturing","060","5 years","2012","8471","8884","181642","179303","304","3.307","921","10.019","26484","2736","23748","1.526","14.771","21895","8679","13216","4.840","12.211","4589","2.559","24.422","663","667","5019"
"0100000US","United States","31-33","Manufacturing","070","6-10 years","2012","36769","40053","1054851","1048473","1045","2.537","3332","8.088","122918","6291","116627","0.600","11.724","109846","40370","69476","3.850","10.477","13072","1.247","20.954","2284","2296","21934"
"0100000US","United States","31-33","Manufacturing","080","11-15 years","2012","30649","33856","1206163","1198089","700","2.020","2305","6.651","113758","4537","109221","0.379","9.495","97667","26079","71588","2.177","8.152","16091","1.343","16.304","1557","1567","11332"
"0100000US","United States","31-33","Manufacturing","090","16-20 years","2012","28324","30310","1115402","1111542","563","1.822","1754","5.675","93241","4071","89170","0.366","8.388","85810","23125","62685","2.080","7.720","7431","0.669","15.440","1232","1236","11698"
"0100000US","United States","31-33","Manufacturing","100","21-25 years","2012","25625","28032","1190752","1187423","386","1.349","1553","5.427","90459","3269","87190","0.275","7.618","83959","19026","64933","1.602","7.071","6500","0.547","14.141","1057","1063","9936"
"0100000US","United States","31-33","Manufacturing","110","26+ years","2012","36753","40606","1980295","1987378","460","1.111","2028","4.900","137656","5311","132345","0.267","6.927","151629","36376","115253","1.830","7.630","-13973","-0.703","13.853","1416","1418","12411"
"0100000US","United States","31-33","Manufacturing","150","Left Censored","2012","41125","47856","3603089","3607961","345","0.709","1939","3.985","225085","5465","219620","0.151","6.239","234616","47262","187354","1.310","6.503","-9531","-0.264","12.477","1267","1280","16590"
"0100000US","United States","31-33","Manufacturing","001","Total","2013","235157","275190","11214938","11171443","16866","6.104","19150","6.930","990881","186148","804733","1.666","8.870","905803","271143","634660","2.427","8.108","85078","0.762","16.216","13645","13765","125657"
"0100000US","United States","31-33","Manufacturing","010","0 years","2013","12524","12954","155428","77714","12954","200.000","0","0.000","155428","155428","0","200.000","200.000","0","0","0","0.000","0.000","155428","200.000","0.000","0","0","0"
"0100000US","United States","31-33","Manufacturing","020","1 year","2013","10359","10728","152510","153218","0","0.000","2475","20.684","36183","0","36183","0.000","23.615","37658","23480","14178","15.325","24.578","-1475","-0.963","47.231","1895","1896","16638"
"0100000US","United States","31-33","Manufacturing","030","2 years","2013","8980","9410","162038","159419","288","2.898","1347","13.552","28156","1971","26185","1.236","17.662","22675","11222","11453","7.039","14.224","5481","3.438","28.447","1013","1013","8156"
"0100000US","United States","31-33","Manufacturing","040","3 years","2013","7324","7825","157546","158411","205","2.495","987","12.013","23036","1289","21747","0.814","14.542","24870","12436","12434","7.850","15.700","-1834","-1.158","29.084","726","730","5685"
"0100000US","United States","31-33","Manufacturing","050","4 years","2013","7235","7797","176376","175465","214","2.631","888","10.917","23609","1756","21853","1.001","13.455","21988","10240","11748","5.836","12.531","1621","0.924","25.063","643","645","5263"
"0100000US","United States","31-33","Manufacturing","060","5 years","2013","7853","8285","175559","175513","245","2.853","848","9.876","22156","1040","21116","0.593","12.624","21950","8201","13749","4.673","12.506","206","0.117","25.012","618","619","4310"
"0100000US","United States","31-33","Manufacturing","070","6-10 years","2013","35483","38540","987312","984885","878","2.212","3191","8.038","103887","5770","98117","0.586","10.548","99589","31173","68416","3.165","10.112","4298","0.436","20.223","2283","2292","16849"
"0100000US","United States","31-33","Manufacturing","080","11-15 years","2013","29226","32437","1192153","1191548","585","1.761","2168","6.525","99632","4196","95436","0.352","8.362","98439","29033","69406","2.437","8.261","1193","0.100","16.523","1435","1442","11525"
"0100000US","United States","31-33","Manufacturing","090","16-20 years","2013","28029","30057","1127842","1131004","427","1.389","1807","5.877","85252","3192","82060","0.282","7.538","91539","27198","64341","2.405","8.094","-6287","-0.556","15.075","1277","1280","11394"
"0100000US","United States","31-33","Manufacturing","100","21-25 years","2013","24930","27078","1188510","1186802","348","1.259","1470","5.319","88406","3136","85270","0.264","7.449","85297","22799","62498","1.921","7.187","3109","0.262","14.374","1051","1052","10290"
"0100000US","United States","31-33","Manufacturing","110","26+ years","2013","39654","44034","2196886","2206386","425","0.948","2036","4.541","137137","4821","132316","0.219","6.215","156463","40906","115557","1.854","7.091","-19326","-0.876","12.431","1457","1460","15449"
"0100000US","United States","31-33","Manufacturing","150","Left Censored","2013","39554","46045","3542778","3571080","297","0.634","1933","4.125","188663","3549","185114","0.099","5.283","245144","54455","190689","1.525","6.865","-56481","-1.582","10.566","1329","1336","20098"
"0100000US","United States","31-33","Manufacturing","001","Total","2014","235435","275989","11347152","11283381","17551","6.353","18060","6.538","1038907","221764","817143","1.965","9.207","908518","251444","657074","2.228","8.052","130389","1.156","16.104","13231","13320","117974"
"0100000US","United States","31-33","Manufacturing","010","0 years","2014","12953","13676","187318","93659","13676","200.000","0","0.000","187318","187318","0","200.000","200.000","0","0","0","0.000","0.000","187318","200.000","0.000","0","0","0"
"0100000US","United States","31-33","Manufacturing","020","1 year","2014","10208","10592","157356","155092","0","0.000","2273","19.380","37360","0","37360","0.000","24.089","32944","19808","13136","12.772","21.242","4416","2.847","42.483","1772","1772","15121"
"0100000US","United States","31-33","Manufacturing","030","2 years","2014","9289","9640","160403","157744","263","2.577","1392","13.641","29150","2092","27058","1.326","18.479","23867","11219","12648","7.112","15.130","5283","3.349","30.261","1079","1080","7404"
"0100000US","United States","31-33","Manufacturing","040","3 years","2014","8249","8653","160338","161484","246","2.714","1067","11.772","23726","1507","22219","0.933","14.693","26000","9142","16858","5.661","16.101","-2274","-1.408","29.385","839","839","6115"
"0100000US","United States","31-33","Manufacturing","050","4 years","2014","6844","7322","162514","159910","191","2.511","761","10.004","24396","2584","21812","1.616","15.256","19033","7773","11260","4.861","11.902","5363","3.354","23.805","578","580","5110"
"0100000US","United States","31-33","Manufacturing","060","5 years","2014","6832","7353","179410","178479","182","2.392","694","9.121","21573","1378","20195","0.772","12.087","19666","7573","12093","4.243","11.019","1907","1.068","22.037","496","497","3952"
"0100000US","United States","31-33","Manufacturing","070","6-10 years","2014","35592","38622","962049","965078","929","2.341","3054","7.696","100539","4489","96050","0.465","10.418","106540","35311","71229","3.659","11.040","-6001","-0.622","20.835","2187","2191","17612"
"0100000US","United States","31-33","Manufacturing","080","11-15 years","2014","28098","31105","1138957","1142279","514","1.618","1839","5.789","94891","4770","90121","0.418","8.307","101716","27963","73753","2.448","8.905","-6825","-0.597","16.614","1302","1304","11984"
"0100000US","United States","31-33","Manufacturing","090","16-20 years","2014","28208","30443","1165135","1167697","457","1.472","1652","5.322","90737","3492","87245","0.299","7.771","95604","23109","72495","1.979","8.187","-4867","-0.417","15.541","1191","1195","9562"
"0100000US","United States","31-33","Manufacturing","100","21-25 years","2014","24161","26007","1115396","1115880","345","1.303","1291","4.875","79891","2802","77089","0.251","7.159","79939","20976","58963","1.880","7.164","-48","-0.004","14.319","929","931","8496"
"0100000US","United States","31-33","Manufacturing","110","26+ years","2014","42836","47924","2461833","2468490","455","0.932","2280","4.669","155507","5728","149779","0.232","6.300","169021","38880","130141","1.575","6.847","-13514","-0.547","12.599","1644","1655","16546"
"0100000US","United States","31-33","Manufacturing","150","Left Censored","2014","38323","44652","3496443","3517592","293","0.646","1757","3.871","193275","5604","187671","0.159","5.495","234225","49690","184535","1.413","6.659","-40950","-1.164","10.989","1271","1276","16072"
"0100000US","United States","31-33","Manufacturing","001","Total","2015","234928","276196","11539467","11439057","18086","6.550","17973","6.509","1075047","227176","847871","1.986","9.398","872833","233643","639190","2.043","7.630","202214","1.768","15.261","13451","13546","121532"
"0100000US","United States","31-33","Manufacturing","010","0 years","2015","13515","14316","183098","91549","14316","200.000","0","0.000","183098","183098","0","200.000","200.000","0","0","0","0.000","0.000","183098","200.000","0.000","0","0","0"
"0100000US","United States","31-33","Manufacturing","020","1 year","2015","10786","11448","190901","191951","0","0.000","2289","18.177","40513","0","40513","0.000","21.106","42082","21054","21028","10.968","21.923","-1569","-0.817","42.212","1757","1763","14885"
"0100000US","United States","31-33","Manufacturing","030","2 years","2015","9184","9531","158170","157191","291","2.887","1386","13.752","28138","1518","26620","0.966","17.901","26315","13001","13314","8.271","16.741","1823","1.160","33.482","1104","1104","8975"
"0100000US","United States","31-33","Manufacturing","040","3 years","2015","8529","8847","165523","164014","244","2.637","1058","11.433","25598","1671","23927","1.019","15.607","22763","9271","13492","5.653","13.879","2835","1.729","27.757","817","820","6064"
"0100000US","United States","31-33","Manufacturing","050","4 years","2015","7632","8007","162024","161349","201","2.406","893","10.691","21316","1461","19855","0.905","13.211","19980","8472","11508","5.251","12.383","1336","0.828","24.766","704","705","5531"
"0100000US","United States","31-33","Manufacturing","060","5 years","2015","6326","6772","160216","161242","159","2.257","706","10.021","17969","1634","16335","1.013","11.144","19979","7179","12800","4.452","12.391","-2010","-1.247","22.288","543","544","4193"
"0100000US","United States","31-33","Manufacturing","070","6-10 years","2015","34214","37289","960858","956627","847","2.213","2817","7.360","99340","6686","92654","0.699","10.384","90708","30778","59930","3.217","9.482","8632","0.902","18.964","2089","2101","17046"
"0100000US","United States","31-33","Manufacturing","080","11-15 years","2015","27602","30510","1105039","1100197","491","1.575","1820","5.838","97048","3568","93480","0.324","8.821","87280","23211","64069","2.110","7.933","9768","0.888","15.866","1330","1330","12388"
"0100000US","United States","31-33","Manufacturing","090","16-20 years","2015","27304","29725","1154712","1153605","439","1.449","1572","5.190","89988","4703","85285","0.408","7.801","87854","21233","66621","1.841","7.616","2134","0.185","15.231","1127","1130","10283"
"0100000US","United States","31-33","Manufacturing","100","21-25 years","2015","23296","25074","1103572","1099344","322","1.258","1378","5.382","87546","10392","77154","0.945","7.963","80066","20633","59433","1.877","7.283","7480","0.680","14.566","1024","1026","11417"
"0100000US","United States","31-33","Manufacturing","110","26+ years","2015","45778","51439","2709822","2712857","519","0.991","2395","4.573","179929","6607","173322","0.244","6.632","185692","36282","149410","1.337","6.845","-5763","-0.212","13.265","1802","1807","16370"
"0100000US","United States","31-33","Manufacturing","150","Left Censored","2015","37016","43238","3485532","3489133","257","0.585","1659","3.776","203953","5838","198115","0.167","5.845","210129","42529","167600","1.219","6.022","-6176","-0.177","11.691","1212","1216","14380"
"0100000US","United States","31-33","Manufacturing","001","Total","2016","234204","276174","11536552","11536199","18019","6.524","18063","6.540","967719","190813","776906","1.654","8.389","965067","238171","726896","2.065","8.366","2652","0.023","16.731","13820","13929","122071"
"0100000US","United States","31-33","Manufacturing","010","0 years","2016","13663","14514","162719","81360","14514","200.000","0","0.000","162719","162719","0","200.000","200.000","0","0","0","0.000","0.000","162719","200.000","0.000","0","0","0"
"0100000US","United States","31-33","Manufacturing","020","1 year","2016","11279","12005","180380","180512","0","0.000","2273","17.296","39947","0","39947","0.000","22.130","40157","21818","18339","12.087","22.246","-210","-0.116","44.260","1787","1787","13192"
"0100000US","United States","31-33","Manufacturing","030","2 years","2016","9811","10436","189491","191428","286","2.608","1348","12.291","30629","1485","29144","0.776","16.000","34810","16591","18219","8.667","18.184","-4181","-2.184","32.001","1059","1063","9363"
"0100000US","United States","31-33","Manufacturing","040","3 years","2016","8367","8688","156891","157888","212","2.321","1106","12.107","21558","1117","20441","0.707","13.654","23497","8943","14554","5.664","14.882","-1939","-1.228","27.308","869","872","6157"
"0100000US","United States","31-33","Manufacturing","050","4 years","2016","7898","8198","163801","165392","219","2.564","906","10.607","20849","1048","19801","0.634","12.606","23814","10639","13175","6.433","14.399","-2965","-1.793","25.212","715","716","4511"
"0100000US","United States","31-33","Manufacturing","060","5 years","2016","7155","7505","162524","162143","203","2.617","706","9.102","20888","1352","19536","0.834","12.882","20115","6802","13313","4.195","12.406","773","0.477","24.811","564","564","5166"
"0100000US","United States","31-33","Manufacturing","070","6-10 years","2016","32053","35039","901831","910464","696","1.927","2838","7.859","85223","4315","80908","0.474","9.360","102694","31345","71349","3.443","11.279","-17471","-1.919","18.721","2144","2156","18167"
"0100000US","United States","31-33","Manufacturing","080","11-15 years","2016","27458","30161","1060197","1064527","478","1.549","1884","6.104","87153","2341","84812","0.220","8.187","95538","26577","68961","2.497","8.975","-8385","-0.788","16.374","1383","1385","12604"
"0100000US","United States","31-33","Manufacturing","090","16-20 years","2016","26031","28652","1156302","1168914","354","1.210","1567","5.356","81181","3292","77889","0.282","6.945","106197","22942","83255","1.963","9.085","-25016","-2.140","13.890","1182","1186","11266"
